0.04441524,32.39996742800239
0.06512516,31.83485459348285
0.06512516,31.83485459348285
0.04441524,32.39996742800239
0.04441524,32.39996742800239
0.04441524,32.46817877761701
0.04441524,32.39996742800239
0.06114817,32.95481578432658
0.06114817,32.95481578432658
0.06114817,32.95481578432658
0.06512516,32.116823290286106
0.06114817,32.95481578432658
0.04441524,32.39996742800239
0.04441524,32.39996742800239
0.06512516,32.116823290286106
0.06512516,31.83485459348285
0.04441524,32.39996742800239
0.04252756,32.46255723775217
0.06114817,32.95481578432658
0.06512516,32.116823290286106
0.04441524,32.39996742800239
0.04441524,32.39996742800239
0.06512516,32.116823290286106
0.04441524,32.39996742800239
0.06656816,32.470457274593485
0.06114817,32.95481578432658
0.04441524,32.46817877761701
0.04441524,32.46817877761701
0.06114817,32.95481578432658
0.06114817,32.95481578432658
0.06114817,32.11423014038792
0.06114817,31.61471346183609
0.06512516,31.693594312773428
0.06374335,33.26736567819731
0.06512516,31.94580128663703
0.06656816,32.05029739724299
0.06656816,33.17076761619634
0.06512516,32.25781681372749
0.04345095,32.51211764449409
1.527346,38.78730287410301
1.425984,49.17291153166853
1.249046,32.90247564815754
1.076855,39.54123780425317
0.878875,30.090593177938516
0.6682896,43.54471379575252
0.5112306,37.33024115209544
0.3720677,41.481167762806535
0.1798535,53.446431903715514
0.06656826,40.31605899157307
0.02127337,33.64066771140698
0.04647813,34.18520269751958
0.04647813,34.18520269751958
0.04345089,33.63419083878189
0.04345089,33.63419083878189
0.04345089,33.63419083878189
0.04647813,34.18520269751958
0.04647813,34.18520269751958
0.04252756,33.474119422431414
0.02173579,33.33825206994512
0.04079369,33.43863308217009
0.04164258,33.60550029107884
0.04164258,33.60550029107884
0.04164258,33.60550029107884
0.02173579,33.40467672298596
0.02173579,33.33825206994512
0.04164258,33.60550029107884
0.02173579,33.40467672298596
0.02173579,33.40467672298596
0.02221857,34.955546060804146
0.04079369,33.43863308217009
0.04079369,33.59275486226159
0.04079369,33.59275486226159
0.02173579,33.40467672298596
0.02173579,33.40467672298596
0.04079369,33.59275486226159
0.04079369,33.43863308217009
0.04079369,33.43863308217009
0.04164258,33.60550029107884
0.03123983,33.29089148941494
0.03029376,33.3249237563794
0.02173579,31.852934566395117
0.03123983,33.29089148941494
0.04079369,33.43863308217009
0.04079369,33.59275486226159
0.04079369,33.59275486226159
0.02173579,33.197648262598356
0.03123983,33.29089148941494
0.04164258,33.60550029107884
